book_id,authors,original_publication_year,title,average_rating,ratings_count,image_url
8844,Brenna Yovanoff,2010.0,The Replacement,3.56,15945,https://images.gr-assets.com/books/1360176667m/7507908.jpg
8846,James Gleick,2011.0,"The Information: A History, a Theory, a Flood",3.98,9874,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8850,Raymond Chandler,1942.0,"The High Window (Philip Marlowe, #3)",4.08,11080,https://images.gr-assets.com/books/1466754245m/2049.jpg
8851,Laurell K. Hamilton,2013.0,"Affliction (Anita Blake, Vampire Hunter #22)",4.01,13828,https://images.gr-assets.com/books/1350942756m/15985372.jpg
8853,John Sandford,1996.0,"Sudden Prey (Lucas Davenport, #8)",4.15,12408,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8854,Francine Rivers,1993.0,Mark of the Lion Trilogy,4.76,9081,https://images.gr-assets.com/books/1349032180m/95602.jpg
8856,"Betty MacDonald, Alexandra Boiger",1949.0,"Mrs. Piggle-Wiggle's Magic (Mrs. Piggle Wiggle, #2)",4.17,11756,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8858,Val McDermid,1995.0,"The Mermaids Singing (Tony Hill & Carol Jordan, #1)",3.98,11562,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8859,C.S. Lewis,1949.0,The Weight of Glory,4.41,9835,https://images.gr-assets.com/books/1381283728m/121715.jpg
8860,Nora Roberts,1997.0,Sanctuary,3.87,14219,https://images.gr-assets.com/books/1351342765m/114141.jpg
8861,Robert Crais,1996.0,"Sunset Express (Elvis Cole, #6)",4.17,10496,https://images.gr-assets.com/books/1344369358m/241934.jpg
8862,J.R. Ward,2015.0,"The Bourbon Kings (The Bourbon Kings, #1)",3.87,11476,https://images.gr-assets.com/books/1414595442m/23355896.jpg
8864,Ian Fleming,1963.0,"On Her Majesty's Secret Service (James Bond, #11)",3.94,11612,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8865,Robin Norwood,1985.0,Women Who Love Too Much: When You Keep Wishing and Hoping He'll Change,3.98,7903,https://images.gr-assets.com/books/1173029153m/239509.jpg
8866,Perry Moore,2007.0,Hero,3.88,13464,https://images.gr-assets.com/books/1311716594m/1251032.jpg
8867,Alex Kotlowitz,1991.0,There are No Children Here: The Story of Two Boys Growing Up in the Other America,4.25,10312,https://images.gr-assets.com/books/1320394274m/41918.jpg
8868,Agatha Christie,1965.0,"At Bertram's Hotel (Miss Marple, #11)",3.7,14221,https://images.gr-assets.com/books/1375949033m/16333.jpg
8869,Kiera Cass,2015.0,"Happily Ever After (The Selection, #0.4, 0.5, 2.5, 2.6)",4.22,15230,https://images.gr-assets.com/books/1427449095m/24465724.jpg
8870,"John D. Fitzgerald, Mercer Mayer",1967.0,The Great Brain (Great Brain #1),4.16,13422,https://images.gr-assets.com/books/1311781413m/119247.jpg
8871,Chris d'Lacey,2007.0,"The Fire Eternal (The Last Dragon Chronicles, #4)",3.99,11259,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8872,Julie Garwood,2001.0,"Mercy (Buchanan-Renard, #2)",4.11,14108,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8873,Roddy Doyle,1987.0,The Commitments,3.95,11215,https://images.gr-assets.com/books/1173298169m/269795.jpg
8875,Sonya Sones,2001.0,What My Mother Doesn't Know (What My Mother Doesn't Know #1),3.83,12388,https://images.gr-assets.com/books/1355585638m/170529.jpg
8876,Danielle Trussoni,2010.0,"Angelology (Angelology, #1)",3.41,12377,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8879,Nicholas Pileggi,1985.0,Wiseguy,4.14,8715,https://images.gr-assets.com/books/1223643389m/158141.jpg
8880,"Warren Ellis, Darick Robertson, Rodney Ramos, Patrick Stewart",2001.0,"Transmetropolitan, Vol. 5: Lonely City (Transmetropolitan, #5)",4.4,10390,https://images.gr-assets.com/books/1374683445m/22420.jpg
8881,Kent Haruf,2013.0,"Benediction (Plainsong, #3)",3.97,10214,https://images.gr-assets.com/books/1344619032m/15762186.jpg
8882,عباس معروفی,1989.0,سمفونی مردگان,4.08,6980,https://images.gr-assets.com/books/1333982726m/300905.jpg
8883,Linda Howard,1995.0,After the Night,4.1,17345,https://images.gr-assets.com/books/1337053790m/420739.jpg
8884,Chelsea Cain,2009.0,"Evil at Heart (Archie Sheridan & Gretchen Lowell, #3)",4.03,10884,https://images.gr-assets.com/books/1328137862m/6193923.jpg
8885,Cynthia Swanson,2015.0,The Bookseller,3.66,9818,https://images.gr-assets.com/books/1421854932m/22635858.jpg
8887,Django Wexler,2013.0,"The Thousand Names (The Shadow Campaigns, #1)",4.04,9926,https://images.gr-assets.com/books/1355441268m/15810910.jpg
8890,"Natsuki Takaya, Alethea Nibley, Athena Nibley",1999.0,"Fruits Basket, Vol. 2",4.34,15859,https://images.gr-assets.com/books/1337807470m/836606.jpg
8891,Bart D. Ehrman,2005.0,Misquoting Jesus: The Story Behind Who Changed the Bible and Why,3.91,10075,https://images.gr-assets.com/books/1407109431m/51364.jpg
8893,Ursula K. Le Guin,2001.0,"The Other Wind (Earthsea Cycle, #6)",4.06,11325,https://images.gr-assets.com/books/1309285821m/13658.jpg
8894,"Steve Berry, Scott Brick",2009.0,"The Paris Vendetta (Cotton Malone, #5)",3.9,11263,https://images.gr-assets.com/books/1320407237m/6497645.jpg
8895,Anthony Horowitz,2014.0,Moriarty (Sherlock Holmes #2),3.74,8376,https://images.gr-assets.com/books/1404412525m/22535533.jpg
8898,Greg Iles,2005.0,Blood Memory,4.09,10938,https://images.gr-assets.com/books/1327877256m/80631.jpg
8899,"George Gordon Byron, Peter J. Manning, Susan J. Wolfson",1848.0,Selected Poems,4.05,10630,https://images.gr-assets.com/books/1411634706m/119239.jpg
8900,Laura Lippman,2014.0,After I'm Gone,3.61,10905,https://images.gr-assets.com/books/1383274696m/18089975.jpg
8901,Jennifer Worth,2005.0,Shadows of the Workhouse,4.12,8094,https://images.gr-assets.com/books/1328216841m/3925836.jpg
8902,"Anna Gavalda, Alison Anderson",2004.0,Hunting and Gathering,4.1,7318,https://images.gr-assets.com/books/1327865734m/47780.jpg
8903,"Peter Lynch, John Rothchild",1988.0,One Up On Wall Street: How To Use What You Already Know To Make Money In The Market,4.12,10563,https://images.gr-assets.com/books/1444850522m/762462.jpg
8904,Iain M. Banks,1993.0,Against a Dark Background,4.09,10679,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8905,Fannie Flagg,2010.0,I Still Dream About You,3.55,11230,https://images.gr-assets.com/books/1320471793m/7897620.jpg
8906,Jonathan Swift,1729.0,A Modest Proposal and Other Satirical Works,4.04,12499,https://images.gr-assets.com/books/1264316062m/2677.jpg
8908,"Bertolt Brecht, David Hare",1941.0,Mother Courage and Her Children,3.66,9705,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8909,Jeaniene Frost,2014.0,"Up from the Grave (Night Huntress, #7)",4.28,19059,https://images.gr-assets.com/books/1367085937m/10357792.jpg
8910,Jessica Day George,2008.0,"Sun and Moon, Ice and Snow",3.97,17095,https://images.gr-assets.com/books/1317065700m/1210754.jpg
8912,Nic Pizzolatto,2004.0,Galveston,3.72,7601,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8914,Justin Torres,2011.0,We the Animals,3.61,10616,https://images.gr-assets.com/books/1327900720m/10306358.jpg
8915,Daniel C. Dennett,2006.0,Breaking the Spell: Religion as a Natural Phenomenon,3.89,8381,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8916,"Edmund Spenser, Thomas P. Roche, C. Patrick O'Donnell",1590.0,The Faerie Queene ,3.55,13239,https://images.gr-assets.com/books/1328308492m/765427.jpg
8917,Francine Rivers,2010.0,"Her Daughter's Dream (Marta's Legacy, #2)",4.34,10703,https://images.gr-assets.com/books/1276207024m/8142508.jpg
8920,Arthur Nersesian,1997.0,The Fuck-Up,3.56,8980,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8921,Steve Alten,1997.0,"Meg (MEG, #1)",3.76,9946,https://images.gr-assets.com/books/1407870638m/105744.jpg
8922,Frank Beddor,2007.0,"Seeing Redd (The Looking Glass Wars, #2)",3.85,14540,https://images.gr-assets.com/books/1354846350m/289695.jpg
8923,John O'Hara,1933.0,Appointment in Samarra,3.83,10663,https://images.gr-assets.com/books/1320446769m/126583.jpg
8924,"Janet Ahlberg, Allan Ahlberg",1978.0,Each Peach Pear Plum,4.24,12747,https://images.gr-assets.com/books/1367225641m/833550.jpg
8928,"Erin Gruwell, Zlata Filipović, The Freedom Writers",1999.0,The Freedom Writers Diary,4.09,10567,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8929,Fareed Zakaria,2008.0,The Post-American World,3.86,8753,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8930,Jon Ronson,2001.0,Them: Adventures with Extremists,3.94,9081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8931,"Susanna Clarke, Charles Vess",2006.0,The Ladies of Grace Adieu and Other Stories,3.85,12150,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8933,Bill Browder,2014.0,"Red Notice: A True Story of High Finance, Murder, and One Man’s Fight for Justice",4.39,8729,https://images.gr-assets.com/books/1422848658m/22609522.jpg
8935,Cat Patrick,2011.0,Forgotten,3.79,14045,https://images.gr-assets.com/books/1327916264m/9415951.jpg
8937,"Terry Jones, Brian Froud",1994.0,Lady Cottington's Pressed Fairy Book,3.99,11518,https://images.gr-assets.com/books/1408938052m/227570.jpg
8938,Chevy Stevens,2014.0,That Night,3.92,11318,https://images.gr-assets.com/books/1382569155m/18404248.jpg
8939,Paul Torday,2006.0,Salmon Fishing in the Yemen,3.51,9299,https://images.gr-assets.com/books/1347617111m/1331653.jpg
8940,Alex  Ross,2007.0,The Rest Is Noise: Listening to the Twentieth Century,4.08,9316,https://images.gr-assets.com/books/1311973474m/392563.jpg
8942,Trish Doller,2012.0,Something like Normal,3.81,15206,https://images.gr-assets.com/books/1336837143m/9403947.jpg
8943,Glenn Greenwald,2014.0,"No Place to Hide: Edward Snowden, the NSA, and the U.S. Surveillance State",4.08,8366,https://images.gr-assets.com/books/1383352779m/18213403.jpg
8944,Orson Scott Card,1996.0,Pastwatch: The Redemption of Christopher Columbus,3.96,11922,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8945,Lisa Gardner,2001.0,"The Next Accident (Quincy & Rainie, #3)",4.16,11261,https://images.gr-assets.com/books/1348816896m/32529.jpg
8946,Hafez,1380.0,The Divan,4.63,2773,https://images.gr-assets.com/books/1327770153m/46292.jpg
8948,Ben Hatke,2011.0,"Zita the Spacegirl (Zita the Spacegirl, #1)",4.04,10832,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8949,"Dante Alighieri, Dorothy L. Sayers, Barbara Reynolds",1320.0,"Paradiso (The Divine Comedy, #3)",3.94,9701,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8950,William  Boyd,2006.0,Restless,3.84,9308,https://images.gr-assets.com/books/1330951946m/72148.jpg
8957,David Lebovitz,2009.0,The Sweet Life in Paris: Delicious Adventures in the World's Most Glorious - and Perplexing - City,3.85,9754,https://images.gr-assets.com/books/1320533633m/6055063.jpg
8958,Julie Kagawa,2014.0,"Talon (Talon, #1)",3.77,15818,https://images.gr-assets.com/books/1397581124m/17331828.jpg
8960,Mark Haddon,2012.0,The Red House,2.93,10621,https://images.gr-assets.com/books/1333578268m/12878667.jpg
8962,Heather Brewer,2010.0,"Twelfth Grade Kills (The Chronicles of Vladimir Tod, #5)",4.36,13282,https://images.gr-assets.com/books/1268256304m/7818881.jpg
8963,Alistair MacLean,1963.0,Ice Station Zebra,3.95,12689,https://images.gr-assets.com/books/1364039405m/149621.jpg
8964,Ronald C. White Jr.,2009.0,A. Lincoln,4.22,8890,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8965,"William Shakespeare, Sylvan Barnet, Alvin Kernan, Russell Fraser",1982.0,Four Great Tragedies: Hamlet / Othello / King Lear / Macbeth,4.41,12700,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8966,Susan Elizabeth Phillips,2004.0,Ain't She Sweet,4.05,15890,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8968,Neal Shusterman,2010.0,Bruiser,4.04,12499,https://images.gr-assets.com/books/1318261800m/1931915.jpg
8972,Jeffery Deaver,2006.0,"The Cold Moon (Lincoln Rhyme, #7)",4.05,11231,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8973,Salman Rushdie,1995.0,The Moor's Last Sigh,3.92,9459,https://images.gr-assets.com/books/1359386233m/9865.jpg
8974,Gayle Tzemach Lemmon,2011.0,"The Dressmaker of Khair Khana: Five Sisters, One Remarkable Family, and the Woman Who Risked Everything to Keep Them Safe",3.69,10365,https://images.gr-assets.com/books/1279213493m/8584913.jpg
8976,Stephen King,1982.0,Rita Hayworth and Shawshank Redemption: A Story from Different Seasons,4.52,11499,https://images.gr-assets.com/books/1315100686m/39664.jpg
8979,Arthur Conan Doyle,1927.0,The Case-Book of Sherlock Holmes,4.2,11535,https://images.gr-assets.com/books/1316863480m/162823.jpg
8980,Tonya Hurley,2008.0,"Ghostgirl (Ghostgirl, #1)",3.28,13779,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8981,"Mary Higgins Clark, Alafair Burke",2014.0,"I've Got You Under My Skin (Under Suspicion, #1)",3.75,8882,https://images.gr-assets.com/books/1397768065m/18143968.jpg
8982,"Bill Willingham, Mark Buckingham, Steve Leialoha, Aaron Alexovich, Andrew Pepoy",2008.0,"Fables, Vol. 10: The Good Prince",4.37,13566,https://images.gr-assets.com/books/1375393788m/2147714.jpg
8984,"Larry Bond, Patrick Larkin",1989.0,Red Phoenix (Red Phoenix #1),3.98,10098,https://images.gr-assets.com/books/1298859399m/981161.jpg
8985,Linwood Barclay,2010.0,Never Look Away,3.99,10893,https://images.gr-assets.com/books/1320510305m/6678884.jpg
8986,Dean Koontz,2008.0,Your Heart Belongs to Me,3.34,12456,https://images.gr-assets.com/books/1320422724m/2983562.jpg
8987,"Leigh Nichols, Dean Koontz",1987.0,Shadow Fires,3.77,9490,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8988,Naomi Novik,2008.0,"Victory of Eagles (Temeraire, #5)",4.01,11444,https://images.gr-assets.com/books/1327942237m/891593.jpg
8990,"James Rollins, Rebecca Cantrell",2013.0,"The Blood Gospel (The Order of the Sanguines, #1)",3.97,10424,https://images.gr-assets.com/books/1357605320m/15818164.jpg
8992,Josh Kilmer-Purcell,2006.0,I Am Not Myself These Days,3.96,9963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8994,Kathy Reichs,2012.0,"Bones Are Forever (Temperance Brennan, #15)",3.86,12132,https://images.gr-assets.com/books/1333675935m/13030356.jpg
8995,Robin McKinley,1993.0,Deerskin,3.88,15982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8996,Michael Herr,1977.0,Dispatches,4.24,10383,https://images.gr-assets.com/books/1343099128m/4339.jpg
8997,"Henning Mankell, Laurie Thompson",2009.0,"The Troubled Man (Kurt Wallander, #10)",3.98,9252,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
8998,Lorenzo Carcaterra,1995.0,Sleepers,4.18,9560,https://images.gr-assets.com/books/1327871596m/292740.jpg
8999,"Walter Benjamin, Michael W. Jennings, Brigid Doherty, Edmund F.N. Jephcott, Rodney Livingstone, Howard Eiland, Thomas Y. Levin",1936.0,"The Work of Art in the Age of Its Technological Reproducibility, and Other Writings on Media",4.05,9875,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9000,Mary Higgins Clark,1997.0,Pretend You Don't See Her,3.86,12508,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9001,"Sarah Palin, Lynn Vincent, Dewey Whetsell",2009.0,Going Rogue: An American Life,3.28,10392,https://images.gr-assets.com/books/1380033996m/6922622.jpg
9003,Rick Yancey,2009.0,"The Monstrumologist (The Monstrumologist, #1)",3.89,12547,https://images.gr-assets.com/books/1307409930m/6457229.jpg
9004,Robert A. Caro,1982.0,"The Path to Power (The Years of Lyndon Johnson, #1)",4.42,10779,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9007,Gena Showalter,2009.0,"Intertwined (Intertwined, #1)",3.87,16399,https://images.gr-assets.com/books/1388656493m/6344423.jpg
9008,Richard Brautigan,1968.0,In Watermelon Sugar,4.02,8532,https://images.gr-assets.com/books/1482476781m/46182.jpg
9010,John Marsden,1997.0,"Burning For Revenge (Tomorrow, #5)",4.18,11616,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9011,Crissy Calhoun,2010.0,Love You to Death: The Unofficial Companion to the Vampire Diaries,4.38,8458,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9013,Myra McEntire,2011.0,"Hourglass (Hourglass, #1)",3.8,17572,https://images.gr-assets.com/books/1360175970m/9182478.jpg
9018,Tracy Letts,2008.0,August: Osage County,4.2,11023,https://images.gr-assets.com/books/1354209733m/2437710.jpg
9019,Tad Williams,1999.0,"Mountain of Black Glass (Otherland, #3)",4.04,11576,https://images.gr-assets.com/books/1309992323m/10090.jpg
9021,"Gregory Maguire, Douglas Smith",2001.0,Lost,2.8,12534,https://images.gr-assets.com/books/1407711681m/24929.jpg
9022,Christopher Priest,1995.0,The Prestige,3.87,11701,https://images.gr-assets.com/books/1414195709m/239239.jpg
9024,Tony Kushner,1993.0,Angels in America,4.29,10271,https://images.gr-assets.com/books/1170797663m/72003.jpg
9025,Michael Ondaatje,2000.0,Anil's Ghost,3.54,11184,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9026,Dean Koontz,1993.0,Winter Moon,3.8,12843,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9028,"Chris Colfer, Brandon Dorman",2014.0,"A Grimm Warning (The Land of Stories, #3)",4.54,13695,https://images.gr-assets.com/books/1391709728m/20706320.jpg
9031,Maya Banks,2011.0,"Never Love a Highlander (McCabe Trilogy, #3)",4.25,17359,https://images.gr-assets.com/books/1348707357m/10378106.jpg
9032,"Andrew Hunt, Dave Thomas",1999.0,The Pragmatic Programmer: From Journeyman to Master,4.31,9416,https://images.gr-assets.com/books/1401432508m/4099.jpg
9034,James S.A. Corey,2016.0,"Babylon's Ashes (The Expanse, #6)",4.18,8397,https://images.gr-assets.com/books/1442247299m/25877663.jpg
9036,"T.C. Boyle, Richard Poe",2003.0,Drop City,3.83,9313,https://images.gr-assets.com/books/1327936131m/24724.jpg
9037,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Pamela Rambo, Clem Robins, J.G. Jones",2008.0,Y: The Last Man - The Deluxe Edition Book One,4.36,10368,https://images.gr-assets.com/books/1288024278m/3710603.jpg
9038,Diablo Cody,2005.0,Candy Girl: A Year in the Life of an Unlikely Stripper,3.54,10669,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9040,"James Patterson, Michael Ledwidge",2015.0,"Alert (Michael Bennett, #8)",3.93,6976,https://images.gr-assets.com/books/1424306640m/24396884.jpg
9042,Peter Heller,2014.0,The Painter,3.76,8666,https://images.gr-assets.com/books/1409595558m/18310201.jpg
9043,Steven Spielberg,1977.0,Close Encounters Of The Third Kind,4.09,10351,https://images.gr-assets.com/books/1396112231m/975119.jpg
9044,"Anne Rice, Robert O'Keefe, F. Murray Abraham, Michael York, Kate Nelligan, David Purdham",1989.0,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned (Anne Rice)",4.25,9592,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9046,Olivia Cunning,2013.0,"Hot Ticket (Sinners on Tour, #3)",4.28,20891,https://images.gr-assets.com/books/1348005153m/12710035.jpg
9047,Iris Johansen,2000.0,"The Search (Eve Duncan, #3)",4.14,12020,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9049,Audre Lorde,1982.0,Zami: A New Spelling of My Name,4.2,9549,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9052,Darynda Jones,2014.0,"Sixth Grave on the Edge (Charley Davidson, #6)",4.38,17022,https://images.gr-assets.com/books/1396827029m/16061295.jpg
9054,Amy Waldman,2011.0,The Submission,3.66,10096,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9055,"Alan Lee, Ian McKellen",2005.0,The Lord of the Rings Sketchbook,4.26,9067,https://images.gr-assets.com/books/1416453209m/25790.jpg
9056,Jenna Black,2010.0,"Glimmerglass (Faeriewalker, #1)",3.76,18605,https://images.gr-assets.com/books/1408500427m/7234828.jpg
9057,"James Patterson, Howard Roughan",2010.0,Don't Blink,3.79,9689,https://images.gr-assets.com/books/1328433484m/6987558.jpg
9058,"Stephen Jones, H.P. Lovecraft, Kim Newman, Brian Mooney, Nicholas Royle, David Langford, Michael Marshall Smith, Brian Lumley, Neil Gaiman, Basil Copper, Jack Yeovil, Guy N. Smith, Adrian Cole, D.F. Lewis, Ramsey Campbell, David Sutton, Peter Tremayne",1994.0,Shadows over Innsmouth,4.43,10663,https://images.gr-assets.com/books/1293833116m/320700.jpg
9059,James Lee Burke,2007.0,"The Tin Roof Blowdown (Dave Robicheaux, #16)",4.17,10432,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9060,Nick Cave,2009.0,The Death of Bunny Munro,3.43,9096,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9061,"Jeff Brown, Scott Nash, Macky Pamintuan",1964.0,"Flat Stanley (Flat Stanley, #1)",3.82,11078,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9062,Julie Kagawa,2010.0,"Winter's Passage (Iron Fey, #1.5)",3.96,20313,https://images.gr-assets.com/books/1271790569m/8070049.jpg
9064,Kate Clifford Larson,2015.0,Rosemary: The Hidden Kennedy Daughter,3.78,9819,https://images.gr-assets.com/books/1439253720m/23719479.jpg
9065,Jennifer Haigh,2011.0,Faith,3.83,10610,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9066,Lynsay Sands,2007.0,Bite Me If You Can (Argeneau #6),4.27,16680,https://images.gr-assets.com/books/1351280801m/38529.jpg
9068,Mary Higgins Clark,1996.0,Moonlight Becomes You,3.8,12657,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9069,Ann M. Martin,2002.0,A Corner of the Universe,4.06,11914,https://images.gr-assets.com/books/1400681323m/65070.jpg
9070,Alice Hoffman,2005.0,The Ice Queen,3.51,12922,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9071,Enid Blyton,1946.0,"The Folk of the Faraway Tree (The Faraway Tree, #3)",4.32,11693,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9072,Garth Risk Hallberg,2015.0,City on Fire,3.42,8553,https://images.gr-assets.com/books/1422969880m/24189224.jpg
9075,Jessica Day George,2010.0,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)",4.03,17052,https://images.gr-assets.com/books/1397878579m/7199667.jpg
9077,Jasper Fforde,2010.0,"The Last Dragonslayer (The Chronicles of Kazam, #1)",3.86,12033,https://images.gr-assets.com/books/1346791460m/13316328.jpg
9078,Edward Said,1978.0,Orientalism,4.07,10458,https://images.gr-assets.com/books/1409777781m/355190.jpg
9080,Eric Jerome Dickey,1997.0,Friends and Lovers,4.21,8944,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9081,Georgia Byng,2002.0,"Molly Moon's Incredible Book of Hypnotism (Molly Moon, #1)",3.87,16311,https://images.gr-assets.com/books/1330953305m/807968.jpg
9083,Nick Hornby,2003.0,Songbook,3.56,8999,https://images.gr-assets.com/books/1417984618m/4261.jpg
9086,Lynn Flewelling,1996.0,"Luck in the Shadows (Nightrunner, #1)",4.08,13781,https://images.gr-assets.com/books/1486846979m/74270.jpg
9087,Jacqueline Davies,2007.0,"The Lemonade War (The Lemonade War, #1)",3.88,10293,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9088,"Mary Pope Osborne, Salvatore Murdocca",1993.0,"The Knight at Dawn (Magic Tree House, #2)",3.86,13606,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9092,"Tsugumi Ohba, Takeshi Obata",2005.0,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",4.39,14986,https://images.gr-assets.com/books/1485574610m/13620.jpg
9093,"Rick Riordan, Robert Venditti, José Villarrubia, Attila Futaki",2010.0,"The Lightning Thief: The Graphic Novel (Percy Jackson and the Olympians, #1)",3.95,12380,https://images.gr-assets.com/books/1347899366m/7736086.jpg
9095,W.P. Kinsella,1982.0,Shoeless Joe,3.96,9315,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9096,Charles Martin,2006.0,When Crickets Cry,4.23,9668,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9097,Naomi Klein,2014.0,This Changes Everything: Capitalism vs. The Climate,4.17,7652,https://images.gr-assets.com/books/1418103804m/21913812.jpg
9098,Richard Kadrey,2011.0,"Aloha from Hell (Sandman Slim, #3)",4.01,10713,https://images.gr-assets.com/books/1302271758m/10439703.jpg
9100,Peter Jenkins,1979.0,A Walk Across America,4.02,9218,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9102,Michael Patrick MacDonald,1999.0,All Souls: A Family Story from Southie,4.07,8344,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9104,"William March, Elaine Showalter",1954.0,The Bad Seed,4.05,10765,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png
9106,L.A. Weatherly,2011.0,"Angel Fire (Angel, #2)",4.06,13765,https://images.gr-assets.com/books/1329013097m/9553503.jpg
